schemaId	legacyCandidate	newName	legacyLength	newLength	committedLegacyFilePresent
sdkgen://source/openapi.yaml#/components/schemas/BaseCustomToolCallInputDoneEvent/properties/type	InlineComponentsSchemasBaseCustomToolCallInputDoneEventPropertiesType	InlineBaseCustomToolCallInputDoneEventTypeX61c85e37	69	51	true
sdkgen://source/openapi.yaml#/components/schemas/BaseErrorEvent/properties/type	InlineComponentsSchemasBaseErrorEventPropertiesType	InlineBaseErrorEventTypeXb81f86a5	51	33	true
sdkgen://source/openapi.yaml#/components/schemas/BaseFunctionCallArgsDeltaEvent/properties/type	InlineComponentsSchemasBaseFunctionCallArgsDeltaEventPropertiesType	InlineBaseFunctionCallArgsDeltaEventTypeXc0db7b97	67	49	true
sdkgen://source/openapi.yaml#/components/schemas/BaseFunctionCallArgsDoneEvent/properties/type	InlineComponentsSchemasBaseFunctionCallArgsDoneEventPropertiesType	InlineBaseFunctionCallArgsDoneEventTypeX9fa9a477	66	48	true
sdkgen://source/openapi.yaml#/components/schemas/BaseInputs/anyOf/1/items	InlineComponentsSchemasBaseInputsAnyOf1Items	InlineBaseInputsAnyOf2ItemX5a05ae77	44	35	true
sdkgen://source/openapi.yaml#/components/schemas/BaseInputs/anyOf/1/items/anyOf/0	InlineComponentsSchemasBaseInputsAnyOf1ItemsAnyOf0	InlineBaseInputsAnyOf2ItemAnyOf1X4de472a0	50	41	true
sdkgen://source/openapi.yaml#/components/schemas/BaseInputs/anyOf/1/items/anyOf/0/properties/content	InlineComponentsSchemasBaseInputsAnyOf1ItemsAnyOf0PropertiesContent	InlineBaseInputsAnyOf2ItemAnyOf1ContentXc338697e	67	48	true
sdkgen://source/openapi.yaml#/components/schemas/BaseInputs/anyOf/1/items/anyOf/0/properties/content/anyOf/0/items	InlineComponentsSchemasBaseInputsAnyOf1ItemsAnyOf0PropertiesContentAnyOf0Items	InlineBaseInputsAnyOf2ItemAnyOf1ContentAnyOf1ItemXb1a7a236	78	58	true
sdkgen://source/openapi.yaml#/components/schemas/BaseInputs/anyOf/1/items/anyOf/0/properties/phase	InlineComponentsSchemasBaseInputsAnyOf1ItemsAnyOf0PropertiesPhase	InlineBaseInputsAnyOf2ItemAnyOf1PhaseX553fc59a	65	46	true
sdkgen://source/openapi.yaml#/components/schemas/BaseInputs/anyOf/1/items/anyOf/0/properties/phase/anyOf/0	InlineComponentsSchemasBaseInputsAnyOf1ItemsAnyOf0PropertiesPhaseAnyOf0	InlineBaseInputsAnyOf2ItemAnyOf1PhaseAnyOf1X8fb63612	71	52	true
sdkgen://source/openapi.yaml#/components/schemas/BaseInputs/anyOf/1/items/anyOf/0/properties/phase/anyOf/1	InlineComponentsSchemasBaseInputsAnyOf1ItemsAnyOf0PropertiesPhaseAnyOf1	InlineBaseInputsAnyOf2ItemAnyOf1PhaseAnyOf2Xfa8e24cd	71	52	true
sdkgen://source/openapi.yaml#/components/schemas/BaseInputs/anyOf/1/items/anyOf/0/properties/role	InlineComponentsSchemasBaseInputsAnyOf1ItemsAnyOf0PropertiesRole	InlineBaseInputsAnyOf2ItemAnyOf1RoleXdfd3bc3b	64	45	true
sdkgen://source/openapi.yaml#/components/schemas/BaseInputs/anyOf/1/items/anyOf/0/properties/role/anyOf/0	InlineComponentsSchemasBaseInputsAnyOf1ItemsAnyOf0PropertiesRoleAnyOf0	InlineBaseInputsAnyOf2ItemAnyOf1RoleAnyOf1X1552ef9c	70	51	true
sdkgen://source/openapi.yaml#/components/schemas/BaseInputs/anyOf/1/items/anyOf/0/properties/role/anyOf/1	InlineComponentsSchemasBaseInputsAnyOf1ItemsAnyOf0PropertiesRoleAnyOf1	InlineBaseInputsAnyOf2ItemAnyOf1RoleAnyOf2Xb1180239	70	51	true
sdkgen://source/openapi.yaml#/components/schemas/BaseInputs/anyOf/1/items/anyOf/0/properties/role/anyOf/2	InlineComponentsSchemasBaseInputsAnyOf1ItemsAnyOf0PropertiesRoleAnyOf2	InlineBaseInputsAnyOf2ItemAnyOf1RoleAnyOf3X21f4b877	70	51	true
sdkgen://source/openapi.yaml#/components/schemas/BaseInputs/anyOf/1/items/anyOf/0/properties/role/anyOf/3	InlineComponentsSchemasBaseInputsAnyOf1ItemsAnyOf0PropertiesRoleAnyOf3	InlineBaseInputsAnyOf2ItemAnyOf1RoleAnyOf4X17df7c2c	70	51	true
sdkgen://source/openapi.yaml#/components/schemas/BaseInputs/anyOf/1/items/anyOf/0/properties/type	InlineComponentsSchemasBaseInputsAnyOf1ItemsAnyOf0PropertiesType	InlineBaseInputsAnyOf2ItemAnyOf1TypeX6d3b39ba	64	45	true
sdkgen://source/openapi.yaml#/components/schemas/BaseMessagesResult/properties/role	InlineComponentsSchemasBaseMessagesResultPropertiesRole	InlineBaseMessagesResultRoleXcc22a0f6	55	37	false
sdkgen://source/openapi.yaml#/components/schemas/BaseMessagesResult/properties/type	InlineComponentsSchemasBaseMessagesResultPropertiesType	InlineBaseMessagesResultTypeXf865734d	55	37	false
sdkgen://source/openapi.yaml#/components/schemas/BaseMessagesResult/properties/usage	InlineComponentsSchemasBaseMessagesResultPropertiesUsage	InlineBaseMessagesResultUsageXe4363300	56	38	false
sdkgen://source/openapi.yaml#/components/schemas/BaseMessagesResult/properties/usage/allOf/1	InlineComponentsSchemasBaseMessagesResultPropertiesUsageAllOf1	InlineBaseMessagesResultUsageAllOf2Xbea55848	62	44	false
sdkgen://source/openapi.yaml#/components/schemas/BaseReasoningDeltaEvent/properties/type	InlineComponentsSchemasBaseReasoningDeltaEventPropertiesType	InlineBaseReasoningDeltaEventTypeX3eda767b	60	42	true
sdkgen://source/openapi.yaml#/components/schemas/BaseReasoningDoneEvent/properties/type	InlineComponentsSchemasBaseReasoningDoneEventPropertiesType	InlineBaseReasoningDoneEventTypeX1b6171f7	59	41	true
sdkgen://source/openapi.yaml#/components/schemas/BaseReasoningSummaryPartAddedEvent/properties/type	InlineComponentsSchemasBaseReasoningSummaryPartAddedEventPropertiesType	InlineBaseReasoningSummaryPartAddedEventTypeX94872cab	71	53	true
sdkgen://source/openapi.yaml#/components/schemas/BaseReasoningSummaryPartDoneEvent/properties/type	InlineComponentsSchemasBaseReasoningSummaryPartDoneEventPropertiesType	InlineBaseReasoningSummaryPartDoneEventTypeXddb16b1a	70	52	true
sdkgen://source/openapi.yaml#/components/schemas/BaseReasoningSummaryTextDeltaEvent/properties/type	InlineComponentsSchemasBaseReasoningSummaryTextDeltaEventPropertiesType	InlineBaseReasoningSummaryTextDeltaEventTypeXf824160f	71	53	true
sdkgen://source/openapi.yaml#/components/schemas/BaseReasoningSummaryTextDoneEvent/properties/type	InlineComponentsSchemasBaseReasoningSummaryTextDoneEventPropertiesType	InlineBaseReasoningSummaryTextDoneEventTypeXe9871e5b	70	52	true
sdkgen://source/openapi.yaml#/components/schemas/BaseRefusalDeltaEvent/properties/type	InlineComponentsSchemasBaseRefusalDeltaEventPropertiesType	InlineBaseRefusalDeltaEventTypeX772b7e35	58	40	true
sdkgen://source/openapi.yaml#/components/schemas/BaseRefusalDoneEvent/properties/type	InlineComponentsSchemasBaseRefusalDoneEventPropertiesType	InlineBaseRefusalDoneEventTypeXdbf2b72d	57	39	true
sdkgen://source/openapi.yaml#/components/schemas/BaseResponsesResult/properties/object	InlineComponentsSchemasBaseResponsesResultPropertiesObject	InlineBaseResponsesResultObjectValueXe17d26ee	58	45	true
sdkgen://source/openapi.yaml#/components/schemas/BaseResponsesResult/properties/output/items	InlineComponentsSchemasBaseResponsesResultPropertiesOutputItems	InlineBaseResponsesResultOutputItemXa13cf5c3	63	44	true
sdkgen://source/openapi.yaml#/components/schemas/BaseResponsesResult/properties/tools/items	InlineComponentsSchemasBaseResponsesResultPropertiesToolsItems	InlineBaseResponsesResultToolsItemX21d00fda	62	43	true
sdkgen://source/openapi.yaml#/components/schemas/BaseResponsesResult/properties/tools/items/oneOf/0	InlineComponentsSchemasBaseResponsesResultPropertiesToolsItemsOneOf0	InlineBaseResponsesResultToolsItemOneOf1X6ef85309	68	49	true
sdkgen://source/openapi.yaml#/components/schemas/BaseTextDeltaEvent/properties/type	InlineComponentsSchemasBaseTextDeltaEventPropertiesType	InlineBaseTextDeltaEventTypeX34a64077	55	37	true
sdkgen://source/openapi.yaml#/components/schemas/BaseTextDoneEvent/properties/type	InlineComponentsSchemasBaseTextDoneEventPropertiesType	InlineBaseTextDoneEventTypeX0b2acb76	54	36	true
sdkgen://source/openapi.yaml#/components/schemas/BashServerTool/properties/type	InlineComponentsSchemasBashServerToolPropertiesType	InlineBashServerToolTypeXd72600bf	51	33	true
sdkgen://source/openapi.yaml#/components/schemas/BooleanCapability/properties/type	InlineComponentsSchemasBooleanCapabilityPropertiesType	InlineBooleanCapabilityTypeX1c71ccb2	54	36	true
sdkgen://source/openapi.yaml#/components/schemas/ChatAssistantImages/items	InlineComponentsSchemasChatAssistantImagesItems	InlineChatAssistantImagesItemX3ae5f390	47	38	true
sdkgen://source/openapi.yaml#/components/schemas/ChatAssistantImages/items/properties/image_url	InlineComponentsSchemasChatAssistantImagesItemsPropertiesImageUrl	InlineChatAssistantImagesItemImageUrlX04b235a2	65	46	true
sdkgen://source/openapi.yaml#/components/schemas/ChatAssistantMessage/properties/content	InlineComponentsSchemasChatAssistantMessagePropertiesContent	InlineChatAssistantMessageContentX9555b928	60	42	true
sdkgen://source/openapi.yaml#/components/schemas/ChatAssistantMessage/properties/role	InlineComponentsSchemasChatAssistantMessagePropertiesRole	InlineChatAssistantMessageRoleX885f4543	57	39	true
sdkgen://source/openapi.yaml#/components/schemas/ChatContentAudio/properties/input_audio	InlineComponentsSchemasChatContentAudioPropertiesInputAudio	InlineChatContentAudioInputAudioX180d6f32	59	41	true
sdkgen://source/openapi.yaml#/components/schemas/ChatContentAudio/properties/type	InlineComponentsSchemasChatContentAudioPropertiesType	InlineChatContentAudioTypeXb902f56b	53	35	true
sdkgen://source/openapi.yaml#/components/schemas/ChatContentFile/properties/file	InlineComponentsSchemasChatContentFilePropertiesFile	InlineChatContentFileFileX4b8c677a	52	34	true
sdkgen://source/openapi.yaml#/components/schemas/ChatContentFile/properties/type	InlineComponentsSchemasChatContentFilePropertiesType	InlineChatContentFileTypeX2b25f967	52	34	true
sdkgen://source/openapi.yaml#/components/schemas/ChatContentImage/properties/image_url	InlineComponentsSchemasChatContentImagePropertiesImageUrl	InlineChatContentImageImageUrlX70dc2a4c	57	39	true
sdkgen://source/openapi.yaml#/components/schemas/ChatContentImage/properties/image_url/properties/detail	InlineComponentsSchemasChatContentImagePropertiesImageUrlPropertiesDetail	InlineChatContentImageImageUrlDetailX1fab6428	73	45	true
sdkgen://source/openapi.yaml#/components/schemas/ChatContentImage/properties/type	InlineComponentsSchemasChatContentImagePropertiesType	InlineChatContentImageTypeXff3cc541	53	35	true
sdkgen://source/openapi.yaml#/components/schemas/ChatContentText/properties/type	InlineComponentsSchemasChatContentTextPropertiesType	InlineChatContentTextTypeX3d55d141	52	34	true
sdkgen://source/openapi.yaml#/components/schemas/ChatContentVideo/properties/type	InlineComponentsSchemasChatContentVideoPropertiesType	InlineChatContentVideoTypeXd2a2f632	53	35	true
sdkgen://source/openapi.yaml#/components/schemas/ChatDeveloperMessage/properties/content	InlineComponentsSchemasChatDeveloperMessagePropertiesContent	InlineChatDeveloperMessageContentX72a11979	60	42	true
sdkgen://source/openapi.yaml#/components/schemas/ChatDeveloperMessage/properties/role	InlineComponentsSchemasChatDeveloperMessagePropertiesRole	InlineChatDeveloperMessageRoleXaca6c656	57	39	true
sdkgen://source/openapi.yaml#/components/schemas/ChatFormatGrammarConfig/properties/type	InlineComponentsSchemasChatFormatGrammarConfigPropertiesType	InlineChatFormatGrammarConfigTypeX48ad27f4	60	42	true
sdkgen://source/openapi.yaml#/components/schemas/ChatFormatJsonObjectConfig/properties/type	InlineComponentsSchemasChatFormatJsonObjectConfigPropertiesType	InlineChatFormatJsonObjectConfigTypeX6978e247	63	45	true
sdkgen://source/openapi.yaml#/components/schemas/ChatFormatJsonSchemaConfig/properties/type	InlineComponentsSchemasChatFormatJsonSchemaConfigPropertiesType	InlineChatFormatJsonSchemaConfigTypeX2306a669	63	45	true
sdkgen://source/openapi.yaml#/components/schemas/ChatFormatPythonConfig/properties/type	InlineComponentsSchemasChatFormatPythonConfigPropertiesType	InlineChatFormatPythonConfigTypeX5069ebcf	59	41	true
sdkgen://source/openapi.yaml#/components/schemas/ChatFormatTextConfig/properties/type	InlineComponentsSchemasChatFormatTextConfigPropertiesType	InlineChatFormatTextConfigTypeX1900046b	57	39	true
sdkgen://source/openapi.yaml#/components/schemas/ChatFunctionTool/anyOf/0	InlineComponentsSchemasChatFunctionToolAnyOf0	InlineChatFunctionToolAnyOf1Xa3b520ff	45	37	true
sdkgen://source/openapi.yaml#/components/schemas/ChatFunctionTool/anyOf/0/properties/function	InlineComponentsSchemasChatFunctionToolAnyOf0PropertiesFunction	InlineChatFunctionToolAnyOf1FunctionX25ce1173	63	45	true
sdkgen://source/openapi.yaml#/components/schemas/ChatFunctionTool/anyOf/0/properties/type	InlineComponentsSchemasChatFunctionToolAnyOf0PropertiesType	InlineChatFunctionToolAnyOf1TypeX2139398a	59	41	true
sdkgen://source/openapi.yaml#/components/schemas/ChatNamedToolChoice/properties/function	InlineComponentsSchemasChatNamedToolChoicePropertiesFunction	InlineChatNamedToolChoiceFunctionXfcc6c06f	60	42	true
sdkgen://source/openapi.yaml#/components/schemas/ChatNamedToolChoice/properties/type	InlineComponentsSchemasChatNamedToolChoicePropertiesType	InlineChatNamedToolChoiceTypeX035cdd38	56	38	true
sdkgen://source/openapi.yaml#/components/schemas/ChatRequest/properties/modalities/items	InlineComponentsSchemasChatRequestPropertiesModalitiesItems	InlineChatRequestModalitiesItemX192148cc	59	40	true
sdkgen://source/openapi.yaml#/components/schemas/ChatRequest/properties/plugins/items	InlineComponentsSchemasChatRequestPropertiesPluginsItems	InlineChatRequestPluginsItemXe8ef30ab	56	37	true
sdkgen://source/openapi.yaml#/components/schemas/ChatRequest/properties/reasoning	InlineComponentsSchemasChatRequestPropertiesReasoning	InlineChatRequestReasoningX1ef1b361	53	35	true
sdkgen://source/openapi.yaml#/components/schemas/ChatRequest/properties/reasoning/properties/effort	InlineComponentsSchemasChatRequestPropertiesReasoningPropertiesEffort	InlineChatRequestReasoningEffortX13ba2bc5	69	41	true
sdkgen://source/openapi.yaml#/components/schemas/ChatRequest/properties/reasoning_effort	InlineComponentsSchemasChatRequestPropertiesReasoningEffort	InlineChatRequestReasoningEffortXe2ef18af	59	41	true
sdkgen://source/openapi.yaml#/components/schemas/ChatRequest/properties/response_format	InlineComponentsSchemasChatRequestPropertiesResponseFormat	InlineChatRequestResponseFormatXf7da3e40	58	40	true
sdkgen://source/openapi.yaml#/components/schemas/ChatRequest/properties/service_tier	InlineComponentsSchemasChatRequestPropertiesServiceTier	InlineChatRequestServiceTierX35937cb5	55	37	true
sdkgen://source/openapi.yaml#/components/schemas/ChatRequest/properties/stop	InlineComponentsSchemasChatRequestPropertiesStop	InlineChatRequestStopX9225cac3	48	30	true
sdkgen://source/openapi.yaml#/components/schemas/ChatResult/properties/object	InlineComponentsSchemasChatResultPropertiesObject	InlineChatResultObjectValueX6c2339ef	49	36	true
sdkgen://source/openapi.yaml#/components/schemas/ChatSearchModelsServerTool/properties/type	InlineComponentsSchemasChatSearchModelsServerToolPropertiesType	InlineChatSearchModelsServerToolTypeXad5b449f	63	45	true
sdkgen://source/openapi.yaml#/components/schemas/ChatStreamChunk/properties/error	InlineComponentsSchemasChatStreamChunkPropertiesError	InlineChatStreamChunkErrorXd280afd4	53	35	true
sdkgen://source/openapi.yaml#/components/schemas/ChatStreamChunk/properties/error/properties/metadata	InlineComponentsSchemasChatStreamChunkPropertiesErrorPropertiesMetadata	InlineChatStreamChunkErrorMetadataX02b86fae	71	43	true
sdkgen://source/openapi.yaml#/components/schemas/ChatStreamChunk/properties/object	InlineComponentsSchemasChatStreamChunkPropertiesObject	InlineChatStreamChunkObjectValueXf80c7bac	54	41	true
sdkgen://source/openapi.yaml#/components/schemas/ChatStreamDelta/properties/audio	InlineComponentsSchemasChatStreamDeltaPropertiesAudio	InlineChatStreamDeltaAudioX6959aced	53	35	true
sdkgen://source/openapi.yaml#/components/schemas/ChatStreamDelta/properties/role	InlineComponentsSchemasChatStreamDeltaPropertiesRole	InlineChatStreamDeltaRoleXfa695768	52	34	true
sdkgen://source/openapi.yaml#/components/schemas/ChatStreamToolCall/properties/function	InlineComponentsSchemasChatStreamToolCallPropertiesFunction	InlineChatStreamToolCallFunctionX01cca6f3	59	41	true
sdkgen://source/openapi.yaml#/components/schemas/ChatStreamToolCall/properties/type	InlineComponentsSchemasChatStreamToolCallPropertiesType	InlineChatStreamToolCallTypeXecffef62	55	37	true
sdkgen://source/openapi.yaml#/components/schemas/ChatSystemMessage/properties/content	InlineComponentsSchemasChatSystemMessagePropertiesContent	InlineChatSystemMessageContentX1d9f1659	57	39	true
sdkgen://source/openapi.yaml#/components/schemas/ChatSystemMessage/properties/role	InlineComponentsSchemasChatSystemMessagePropertiesRole	InlineChatSystemMessageRoleX9f2ec5e2	54	36	true
sdkgen://source/openapi.yaml#/components/schemas/ChatTokenLogprob/properties/top_logprobs/items	InlineComponentsSchemasChatTokenLogprobPropertiesTopLogprobsItems	InlineChatTokenLogprobTopLogprobsItemX92ed6513	65	46	true
sdkgen://source/openapi.yaml#/components/schemas/ChatToolCall/properties/function	InlineComponentsSchemasChatToolCallPropertiesFunction	InlineChatToolCallFunctionXd1537626	53	35	true
sdkgen://source/openapi.yaml#/components/schemas/ChatToolCall/properties/type	InlineComponentsSchemasChatToolCallPropertiesType	InlineChatToolCallTypeX65d0f555	49	31	true
sdkgen://source/openapi.yaml#/components/schemas/ChatToolChoice/anyOf/0	InlineComponentsSchemasChatToolChoiceAnyOf0	InlineChatToolChoiceAnyOf1X91ca62e3	43	35	true
sdkgen://source/openapi.yaml#/components/schemas/ChatToolChoice/anyOf/1	InlineComponentsSchemasChatToolChoiceAnyOf1	InlineChatToolChoiceAnyOf2Xffc7d777	43	35	true
sdkgen://source/openapi.yaml#/components/schemas/ChatToolChoice/anyOf/2	InlineComponentsSchemasChatToolChoiceAnyOf2	InlineChatToolChoiceAnyOf3X0afd7cdf	43	35	true
